model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
ridge,AB,plant-pollinator-mpl-049,tags-math-sx,1.1319030898951705,1.2886453489133576,2.1883137775070876,0.7491393321049987
ridge,ABC,plant-pollinator-mpl-049,tags-math-sx,1.1319030898951705,1.2219242680900526,1.6824796770600756,0.5717374401778217
gbt,ABC,plant-pollinator-mpl-049,tags-math-sx,1.1319030898951705,1.0186810719638175,0.1416272505720998,-0.21733956074075061
ridge,A,plant-pollinator-mpl-049,tags-ask-ubuntu,1.1923896562998082,0.7365704170149234,-1.3692502396000132,-0.22569109592580144
ridge,AB,plant-pollinator-mpl-049,tags-ask-ubuntu,1.1923896562998082,1.3375129685173741,1.7543197228411005,0.8355975957302288
ridge,ABC,plant-pollinator-mpl-049,tags-ask-ubuntu,1.1923896562998082,1.271562479163903,1.4115232824196995,0.6933687145224406
gbt,ABC,plant-pollinator-mpl-049,tags-ask-ubuntu,1.1923896562998082,1.0177698241284676,0.09236371887257917,-0.1805663341753317
ridge,A,plant-pollinator-mpl-049,cs-cocitations,1.498426821066899,0.9908235725621607,-0.0184107817837669,0.021177751365293634
ridge,AB,plant-pollinator-mpl-049,cs-cocitations,1.498426821066899,1.2508065959186663,0.5031964278764264,0.5016991969473379
ridge,ABC,plant-pollinator-mpl-049,cs-cocitations,1.498426821066899,1.17245613493678,0.3460009125665266,0.43097416485528306
gbt,ABC,plant-pollinator-mpl-049,cs-cocitations,1.498426821066899,1.1053814407191658,0.21142810993516228,0.4766429075051718
ridge,A,plant-pollinator-mpl-049,diseasome,3.9900640519565753,1.0,0.0,
ridge,AB,plant-pollinator-mpl-049,diseasome,3.9900640519565753,4.735001168208254,1.2491375112062306,0.3916308357189897
ridge,ABC,plant-pollinator-mpl-049,diseasome,3.9900640519565753,2.5156906133642067,0.506909078543786,0.29697786078347926
gbt,ABC,plant-pollinator-mpl-049,diseasome,3.9900640519565753,3.5131140662578098,0.8404883716833192,0.4210219406494563
ridge,A,plant-pollinator-mpl-049,hospital-lyon,1.0879241574641232,0.9978795997648554,-0.02411624172810307,-0.11055541007568168
ridge,AB,plant-pollinator-mpl-049,hospital-lyon,1.0879241574641232,1.1908656687085621,2.1707989500660667,0.6146403401206175
ridge,ABC,plant-pollinator-mpl-049,hospital-lyon,1.0879241574641232,1.1720483196714815,1.9567809875424118,0.387384362661427
gbt,ABC,plant-pollinator-mpl-049,hospital-lyon,1.0879241574641232,1.0868719287573527,0.9880325414866805,0.8283603747500009
ridge,A,plant-pollinator-mpl-049,house-committees,6.46048355911533,0.8373059501480695,-0.0297948062823742,-0.1605637327197976
ridge,AB,plant-pollinator-mpl-049,house-committees,6.46048355911533,4.292482106172303,0.6029652997812025,0.4479518531935832
ridge,ABC,plant-pollinator-mpl-049,house-committees,6.46048355911533,4.407598084004284,0.6240469451310571,0.4283548399660483
gbt,ABC,plant-pollinator-mpl-049,house-committees,6.46048355911533,3.5660034573920174,0.4699223850071886,0.4815143693741552
ridge,A,plant-pollinator-mpl-049,hypertext-conference,1.1388262015279327,0.8317845041009658,-1.2116984693641437,-0.661312707884644
ridge,AB,plant-pollinator-mpl-049,hypertext-conference,1.1388262015279327,1.2066758091864873,1.4887377664431947,0.8171835853592047
ridge,ABC,plant-pollinator-mpl-049,hypertext-conference,1.1388262015279327,1.195072926221345,1.405159286030708,0.7302503190352261
gbt,ABC,plant-pollinator-mpl-049,hypertext-conference,1.1388262015279327,1.0376050032521007,0.27087828405745396,0.6763259870211734
ridge,A,plant-pollinator-mpl-049,invs13,1.2663198563455473,1.0,0.0,
ridge,AB,plant-pollinator-mpl-049,invs13,1.2663198563455473,1.0730661012271963,0.2743546884930492,0.5564506544594324
ridge,ABC,plant-pollinator-mpl-049,invs13,1.2663198563455473,1.0516749736572053,0.19403349929025773,0.5237226937468968
gbt,ABC,plant-pollinator-mpl-049,invs13,1.2663198563455473,0.9828591533589031,-0.06436188002015465,0.3936110895490971
ridge,A,plant-pollinator-mpl-049,math-cocitations,1.8053571194025417,1.0,0.0,
ridge,AB,plant-pollinator-mpl-049,math-cocitations,1.8053571194025417,1.3968358156951046,0.4927451513553382,0.44400775447447705
ridge,ABC,plant-pollinator-mpl-049,math-cocitations,1.8053571194025417,1.31518089149366,0.3913554420770236,0.3932865134874967
gbt,ABC,plant-pollinator-mpl-049,math-cocitations,1.8053571194025417,1.1020501940099936,0.1267142135475254,0.34540853734472843
ridge,A,plant-pollinator-mpl-049,neuro-cocitations,2.1242543379282326,0.9960911045662058,-0.003476878231128313,-0.07135547381555826
ridge,AB,plant-pollinator-mpl-049,neuro-cocitations,2.1242543379282326,1.3576655244786449,0.3181357744527348,0.5366269886634154
ridge,ABC,plant-pollinator-mpl-049,neuro-cocitations,2.1242543379282326,1.1616632901907344,0.14379601193146946,0.44983835263297295
gbt,ABC,plant-pollinator-mpl-049,neuro-cocitations,2.1242543379282326,1.2427481284827167,0.21591922778794972,0.440359819164545
ridge,A,plant-pollinator-mpl-049,physics-cocitations,1.8439255034952018,0.9998923791016286,-0.00012752416881067056,-0.027948154984423577
ridge,AB,plant-pollinator-mpl-049,physics-cocitations,1.8439255034952018,1.2367802095981726,0.28057003683088577,0.5095317621381837
ridge,ABC,plant-pollinator-mpl-049,physics-cocitations,1.8439255034952018,1.1907357226111457,0.22601014167861339,0.4582716457595597
gbt,ABC,plant-pollinator-mpl-049,physics-cocitations,1.8439255034952018,1.2001411087246463,0.23715494779544155,0.476177246647033
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-014,2.5834026366365537,1.0,0.0,
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-014,2.5834026366365537,3.1425190442584188,1.3531106963479194,0.8561291585927467
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-014,2.5834026366365537,2.8987468873101028,1.1991560727367487,0.8416333307107327
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-014,2.5834026366365537,1.7795631671733403,0.49233413481569016,0.6914454510649352
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-015,1.4102516667953713,0.8916081505456195,-0.26420818786933803,-0.38504912905791056
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-015,1.4102516667953713,1.6595804236447023,1.6077458716912252,0.8193904303476353
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-015,1.4102516667953713,1.5206607278789275,1.2691251980668417,0.7771586624449333
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-015,1.4102516667953713,1.338627373798705,0.8254137672220799,0.2661090482534493
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-016,3.056933205825239,1.0,0.0,
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-016,3.056933205825239,3.172259537696072,1.0560671253418579,0.8168117040402343
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-016,3.056933205825239,3.12810983945607,1.0346032790122976,0.8014924074178136
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-016,3.056933205825239,2.233057792858156,0.5994641874447522,0.5706284221264676
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-021,2.745487382389059,0.8261559094032442,-0.0995963032163626,-0.3808516263737836
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-021,2.745487382389059,3.1326694953448384,1.2218189125067414,0.8862339824808617
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-021,2.745487382389059,3.07342967810391,1.1878800723646563,0.8876218509063494
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-021,2.745487382389059,2.390507312789963,0.7966298277600653,0.7717245521338765
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-034,5.693354349219635,1.0256280570408205,0.005460499066106458,0.2413194171310944
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-034,5.693354349219635,4.704745003801738,0.7893597474517831,0.8187372915743639
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-034,5.693354349219635,5.06347616225495,0.8657936008881547,0.8381120395247024
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-034,5.693354349219635,3.078460167522317,0.44285174586655773,0.7310016819154359
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-044,2.6781507980073496,0.9759998641807526,-0.014301537053610074,-0.1603030549349194
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-044,2.6781507980073496,3.158115045688224,1.286007817802064,0.8212462120213301
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-044,2.6781507980073496,2.912131689139934,1.139427810307879,0.7415889400778597
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-044,2.6781507980073496,2.3185774935476413,0.7857324235183938,0.6953443973019193
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-057,1.8564782392421568,0.9422411225457015,-0.0674376473422205,-0.18847619455115475
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-057,1.8564782392421568,2.1419194904442875,1.3332732089664059,0.8733343711407991
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-057,1.8564782392421568,2.171986130432206,1.368378175573056,0.8487246718336154
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-057,1.8564782392421568,1.8036766697009834,0.9383503665103107,0.4880336042910004
ridge,A,plant-pollinator-mpl-049,plant-pollinator-mpl-062,1.2434886859657044,0.8502748054457744,-0.6149164342499042,-0.7190455744003454
ridge,AB,plant-pollinator-mpl-049,plant-pollinator-mpl-062,1.2434886859657044,1.268385161555781,1.1022490038554948,0.7040254183858824
ridge,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-062,1.2434886859657044,1.2352182401991771,0.9660335520982188,0.6447695529838027
gbt,ABC,plant-pollinator-mpl-049,plant-pollinator-mpl-062,1.2434886859657044,1.0262598961029537,0.10784852691944948,0.06864860105905439
ridge,A,plant-pollinator-mpl-049,senate-committees,1.3189930045470284,0.9810746256520014,-0.059328493346970705,-0.10707791681498285
ridge,AB,plant-pollinator-mpl-049,senate-committees,1.3189930045470284,1.5516821379852423,1.7294490165031475,0.6810572741560289
ridge,ABC,plant-pollinator-mpl-049,senate-committees,1.3189930045470284,1.564399267207915,1.7693154995965028,0.5705386695133992
gbt,ABC,plant-pollinator-mpl-049,senate-committees,1.3189930045470284,1.2317411540025047,0.7264772289648743,0.16104170071831087
ridge,A,plant-pollinator-mpl-057,contact-primary-school,1.1318799492854903,1.0123389432882806,0.09356193534446645,0.7488297909821323
ridge,AB,plant-pollinator-mpl-057,contact-primary-school,1.1318799492854903,1.057790541357018,0.43820566864121735,0.4119856911401005
ridge,ABC,plant-pollinator-mpl-057,contact-primary-school,1.1318799492854903,1.0575016792343366,0.4360153271659093,0.39627678633269403
gbt,ABC,plant-pollinator-mpl-057,contact-primary-school,1.1318799492854903,1.0225317543793273,0.17085049320538598,0.5657099282559256
ridge,A,plant-pollinator-mpl-057,contact-high-school,1.3149893580660719,0.9496354504665152,-0.15989286064362965,0.3184563035639201
ridge,AB,plant-pollinator-mpl-057,contact-high-school,1.3149893580660719,0.8801606128693091,-0.3804553520997159,0.0815469463252635
ridge,ABC,plant-pollinator-mpl-057,contact-high-school,1.3149893580660719,0.8769041134892569,-0.3907937946428102,0.071301418715064
gbt,ABC,plant-pollinator-mpl-057,contact-high-school,1.3149893580660719,0.9961408273269224,-0.012251755731595426,0.30561605491261745
ridge,A,plant-pollinator-mpl-057,email-Enron,1.80346655331272,1.0036429488534184,0.004534039205986141,0.48583714724439936
ridge,AB,plant-pollinator-mpl-057,email-Enron,1.80346655331272,1.9779049321084528,1.217107206362875,0.686187664696817
ridge,ABC,plant-pollinator-mpl-057,email-Enron,1.80346655331272,1.9763542556496294,1.2151772237737681,0.6907279268595228
gbt,ABC,plant-pollinator-mpl-057,email-Enron,1.80346655331272,1.5497844903185445,0.6842655590973441,0.7020449960130436
ridge,A,plant-pollinator-mpl-057,email-Eu,1.6725121109900603,1.1980909177403902,0.2945536808976783,0.7974375381032972
ridge,AB,plant-pollinator-mpl-057,email-Eu,1.6725121109900603,1.8680476619146067,1.2907539473700815,0.7207916301062469
ridge,ABC,plant-pollinator-mpl-057,email-Eu,1.6725121109900603,1.8666178193105818,1.288627825653225,0.7277477899610881
gbt,ABC,plant-pollinator-mpl-057,email-Eu,1.6725121109900603,1.2683383221493054,0.3990089067009701,0.5960779298826374
ridge,A,plant-pollinator-mpl-057,NDC-classes,4.08325149712881,1.8706109858150155,0.2823678141811484,0.7165711192020707
ridge,AB,plant-pollinator-mpl-057,NDC-classes,4.08325149712881,3.4693859319874227,0.8009031810369566,0.8220647710387394
ridge,ABC,plant-pollinator-mpl-057,NDC-classes,4.08325149712881,3.459464483352046,0.7976853285054276,0.8297796148401344
gbt,ABC,plant-pollinator-mpl-057,NDC-classes,4.08325149712881,3.3057589590295313,0.7478335650454411,0.8323888164981609
ridge,A,plant-pollinator-mpl-057,NDC-substances,1.9382074303228396,1.4873902106707062,0.5194908875353865,0.9102482545195799
ridge,AB,plant-pollinator-mpl-057,NDC-substances,1.9382074303228396,2.1188800350346835,1.1925721315697468,0.9187190294552183
ridge,ABC,plant-pollinator-mpl-057,NDC-substances,1.9382074303228396,2.1227925126206477,1.1967422942219632,0.9211391969423154
gbt,ABC,plant-pollinator-mpl-057,NDC-substances,1.9382074303228396,1.4147151566950638,0.44202928189596535,0.6737010670200319
ridge,A,plant-pollinator-mpl-057,DAWN,1.0417909408473682,0.9151807966299716,-2.0296074137170286,0.9625952899294828
ridge,AB,plant-pollinator-mpl-057,DAWN,1.0417909408473682,1.1394994502068376,3.3380308597580317,0.8382291255101019
ridge,ABC,plant-pollinator-mpl-057,DAWN,1.0417909408473682,1.140550319899598,3.363176732797802,0.830175956219452
gbt,ABC,plant-pollinator-mpl-057,DAWN,1.0417909408473682,1.100675622759121,2.409029821243209,0.055651993952499736
ridge,A,plant-pollinator-mpl-057,congress-bills,1.066851977621039,0.9743644967211387,-0.38346664064569974,0.8060326963806321
ridge,AB,plant-pollinator-mpl-057,congress-bills,1.066851977621039,1.171642764711501,2.5675046695624357,0.704428221515753
ridge,ABC,plant-pollinator-mpl-057,congress-bills,1.066851977621039,1.174190039688439,2.605607880081915,0.6853206994494204
gbt,ABC,plant-pollinator-mpl-057,congress-bills,1.066851977621039,1.1091653834985518,1.6329417226424172,0.09926888258348464
ridge,A,plant-pollinator-mpl-057,tags-math-sx,1.1319030898951705,0.9955098481247956,-0.03404129409533119,0.948814230763522
ridge,AB,plant-pollinator-mpl-057,tags-math-sx,1.1319030898951705,1.1408942682252756,1.0681650318976668,0.8153559239070822
ridge,ABC,plant-pollinator-mpl-057,tags-math-sx,1.1319030898951705,1.1407530952326013,1.0670947537655429,0.8070409779560893
gbt,ABC,plant-pollinator-mpl-057,tags-math-sx,1.1319030898951705,1.0375950164643535,0.2850199831878994,0.18919689125033542
ridge,A,plant-pollinator-mpl-057,tags-ask-ubuntu,1.1923896562998082,1.028471807735255,0.1479903248586625,0.9487415249263857
ridge,AB,plant-pollinator-mpl-057,tags-ask-ubuntu,1.1923896562998082,1.1932811868387094,1.0046339837392917,0.8827836499655491
ridge,ABC,plant-pollinator-mpl-057,tags-ask-ubuntu,1.1923896562998082,1.1931721499141041,1.004067233287618,0.8758359728626745
gbt,ABC,plant-pollinator-mpl-057,tags-ask-ubuntu,1.1923896562998082,1.0447290985782887,0.23249222145594764,0.36185605002528276
ridge,A,plant-pollinator-mpl-057,cs-cocitations,1.498426821066899,1.0499665847881812,0.10024858750824454,0.6368955545362247
ridge,AB,plant-pollinator-mpl-057,cs-cocitations,1.498426821066899,1.2197271244432701,0.4408412933576428,0.5655009694952089
ridge,ABC,plant-pollinator-mpl-057,cs-cocitations,1.498426821066899,1.218820995054064,0.43902331456736327,0.5644199925157175
gbt,ABC,plant-pollinator-mpl-057,cs-cocitations,1.498426821066899,1.203029560323749,0.40734076045337536,0.6054281035882316
ridge,A,plant-pollinator-mpl-057,diseasome,3.9900640519565753,1.778433194389266,0.2603399729446903,0.7114989958413824
ridge,AB,plant-pollinator-mpl-057,diseasome,3.9900640519565753,6.192760798290873,1.7366720939950913,0.6685520886573009
ridge,ABC,plant-pollinator-mpl-057,diseasome,3.9900640519565753,6.1823307885739025,1.7331838711558027,0.6659190241911748
gbt,ABC,plant-pollinator-mpl-057,diseasome,3.9900640519565753,3.450642847307478,0.819595434988718,0.5483167998055584
ridge,A,plant-pollinator-mpl-057,hospital-lyon,1.0879241574641232,0.9773468890931084,-0.2576437643560591,0.8561181754753985
ridge,AB,plant-pollinator-mpl-057,hospital-lyon,1.0879241574641232,1.120371553545465,1.369038464708425,0.6783597863725828
ridge,ABC,plant-pollinator-mpl-057,hospital-lyon,1.0879241574641232,1.121760637789883,1.3848371289718249,0.658354402876471
gbt,ABC,plant-pollinator-mpl-057,hospital-lyon,1.0879241574641232,1.0669928225729808,0.7619387493171795,0.857780323038913
ridge,A,plant-pollinator-mpl-057,house-committees,6.46048355911533,1.4934926084223188,0.09037525762686685,0.31451412521105265
ridge,AB,plant-pollinator-mpl-057,house-committees,6.46048355911533,2.945946832388044,0.3563689573132444,0.5455117924614772
ridge,ABC,plant-pollinator-mpl-057,house-committees,6.46048355911533,2.9323034297583517,0.35387038690606554,0.5441952641267765
gbt,ABC,plant-pollinator-mpl-057,house-committees,6.46048355911533,2.8670038113887424,0.34191180894082235,0.5341519473257708
ridge,A,plant-pollinator-mpl-057,hypertext-conference,1.1388262015279327,1.0196372713600763,0.14145219810055218,0.8809944962391495
ridge,AB,plant-pollinator-mpl-057,hypertext-conference,1.1388262015279327,1.1073445393961152,0.7732296800940479,0.8185063631569909
ridge,ABC,plant-pollinator-mpl-057,hypertext-conference,1.1388262015279327,1.1073984220148574,0.7736178101310952,0.8114495779477355
gbt,ABC,plant-pollinator-mpl-057,hypertext-conference,1.1388262015279327,1.0888221531679791,0.6398082796359417,0.9315173459290972
ridge,A,plant-pollinator-mpl-057,invs13,1.2663198563455473,0.9787760340072156,-0.0796935169762428,0.5590430402679775
ridge,AB,plant-pollinator-mpl-057,invs13,1.2663198563455473,1.0186744839900836,0.07012050939924544,0.5543962693997344
ridge,ABC,plant-pollinator-mpl-057,invs13,1.2663198563455473,1.0182829659598915,0.06865040485817014,0.5506958918652737
gbt,ABC,plant-pollinator-mpl-057,invs13,1.2663198563455473,0.9970786582384564,-0.010969297601877499,0.5495840253310621
ridge,A,plant-pollinator-mpl-057,math-cocitations,1.8053571194025417,1.0409943985021068,0.05090213709480677,0.481663328007706
ridge,AB,plant-pollinator-mpl-057,math-cocitations,1.8053571194025417,1.413043930328499,0.5128705270960014,0.5512436629204379
ridge,ABC,plant-pollinator-mpl-057,math-cocitations,1.8053571194025417,1.4135319440364666,0.5134764864849614,0.5511766253092935
gbt,ABC,plant-pollinator-mpl-057,math-cocitations,1.8053571194025417,1.1334425948489906,0.16569369244290735,0.36848576232820257
ridge,A,plant-pollinator-mpl-057,neuro-cocitations,2.1242543379282326,0.8627550470026568,-0.12207642734139425,0.3522704030655188
ridge,AB,plant-pollinator-mpl-057,neuro-cocitations,2.1242543379282326,1.8379945520993335,0.7453780909074218,0.6993301221313626
ridge,ABC,plant-pollinator-mpl-057,neuro-cocitations,2.1242543379282326,1.833084513154754,0.7410107171033521,0.6989416130048728
gbt,ABC,plant-pollinator-mpl-057,neuro-cocitations,2.1242543379282326,1.3572344467036135,0.31775234006383507,0.6281165564119559
ridge,A,plant-pollinator-mpl-057,physics-cocitations,1.8439255034952018,1.0325048904314642,0.03851630303485551,0.5080588751982679
ridge,AB,plant-pollinator-mpl-057,physics-cocitations,1.8439255034952018,1.2707551553874104,0.32082826536945597,0.5777694871537643
ridge,ABC,plant-pollinator-mpl-057,physics-cocitations,1.8439255034952018,1.2705173266346446,0.3205464528732335,0.5785734516825768
gbt,ABC,plant-pollinator-mpl-057,physics-cocitations,1.8439255034952018,1.1811889995571105,0.21469785994936544,0.4895079434785605
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-014,2.5834026366365537,1.0266977705140454,0.016861011783305183,0.47105866904182564
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-014,2.5834026366365537,2.4927260614567635,0.9427330906986461,0.8968198415671613
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-014,2.5834026366365537,2.5121825867297716,0.9550208846070467,0.8962824172276911
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-014,2.5834026366365537,1.9786600071525233,0.6180740037362714,0.7521419634267069
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-015,1.4102516667953713,1.0009700221475504,0.0023644563229385032,0.648119381209134
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-015,1.4102516667953713,1.525438583799132,1.2807713565273937,0.8347409090307101
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-015,1.4102516667953713,1.5266675713120015,1.2837670482267585,0.8354758096778667
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-015,1.4102516667953713,1.3618554187826968,0.8820327815101505,0.8330946427139514
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-016,3.056933205825239,0.8101614349411117,-0.09229204162841316,-0.009564812027315003
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-016,3.056933205825239,2.4057096531221447,0.68340072936796,0.786453198374837
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-016,3.056933205825239,2.3624279455191872,0.6623588659373034,0.7735665386896049
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-016,3.056933205825239,2.1048838354292427,0.537151052012875,0.64389133853291
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-021,2.745487382389059,1.1167402905262587,0.06688119988955495,0.5043194942723672
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-021,2.745487382389059,2.6411215199708935,0.9402081828427088,0.9034224658078207
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-021,2.745487382389059,2.645343785061492,0.9426271433767113,0.9038225445402572
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-021,2.745487382389059,2.4520396542203344,0.8318820685102399,0.9426285049940134
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-034,5.693354349219635,0.817091523891349,-0.03897180193501973,-0.2607557577806244
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-034,5.693354349219635,3.3087153915005523,0.4919115881127584,0.8289175210533402
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-034,5.693354349219635,3.2164086825111613,0.4722440535263833,0.7975585645657258
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-034,5.693354349219635,3.4674336422836465,0.5257292457992027,0.5659872553183104
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-044,2.6781507980073496,1.172596159578786,0.10284901677711447,0.5631073087012828
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-044,2.6781507980073496,2.8235963207164025,1.0866701150348086,0.8730314028551669
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-044,2.6781507980073496,2.822642770473585,1.0861019001616579,0.8712843060790986
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-044,2.6781507980073496,2.204893878267271,0.7179890387073512,0.8665899571400447
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-049,3.7357043527991034,0.9316049195023158,-0.02500090348860397,-0.008173632938904522
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-049,3.7357043527991034,3.1193179933467383,0.7746882411391808,0.7909774114165479
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-049,3.7357043527991034,3.0439959139051385,0.7471552661799049,0.7830560779842477
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-049,3.7357043527991034,2.4132118088791916,0.5165806047108962,0.6632310017218354
ridge,A,plant-pollinator-mpl-057,plant-pollinator-mpl-062,1.2434886859657044,1.0236134220230109,0.09697954518649314,0.7551594318722517
ridge,AB,plant-pollinator-mpl-057,plant-pollinator-mpl-062,1.2434886859657044,1.1714533411028134,0.7041532152625883,0.6804060066928999
ridge,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-062,1.2434886859657044,1.172838864640692,0.709843514720994,0.6773338279099612
gbt,ABC,plant-pollinator-mpl-057,plant-pollinator-mpl-062,1.2434886859657044,1.0436101063474934,0.17910526796976484,0.17289281298319203
ridge,A,plant-pollinator-mpl-057,senate-committees,1.3189930045470284,1.0587165475671945,0.18406844893220228,0.7972464168629938
ridge,AB,plant-pollinator-mpl-057,senate-committees,1.3189930045470284,1.3822246995015373,1.1982228263729424,0.8266889354085621
ridge,ABC,plant-pollinator-mpl-057,senate-committees,1.3189930045470284,1.3849068245648084,1.2066309263156976,0.8381870256142683
gbt,ABC,plant-pollinator-mpl-057,senate-committees,1.3189930045470284,1.2490004927794547,0.7805829257385647,0.5966968417433547
ridge,A,plant-pollinator-mpl-062,contact-primary-school,1.1318799492854903,1.0964296926020831,0.7311929760704914,0.7645965547842405
ridge,AB,plant-pollinator-mpl-062,contact-primary-school,1.1318799492854903,1.1018867171433762,0.7725717040034223,0.6807769354561534
ridge,ABC,plant-pollinator-mpl-062,contact-primary-school,1.1318799492854903,1.1015266588123893,0.769841506327903,0.6640952437402807
gbt,ABC,plant-pollinator-mpl-062,contact-primary-school,1.1318799492854903,1.131316533281462,0.9957278114900656,0.7673429513271688
ridge,A,plant-pollinator-mpl-062,contact-high-school,1.3149893580660719,0.9828609345559997,-0.054411569804225804,0.2588907596330822
ridge,AB,plant-pollinator-mpl-062,contact-high-school,1.3149893580660719,0.9790347378238874,-0.06655863647214061,0.22774126132592365
ridge,ABC,plant-pollinator-mpl-062,contact-high-school,1.3149893580660719,0.9755683459117772,-0.07756342702567758,0.21429675486533287
gbt,ABC,plant-pollinator-mpl-062,contact-high-school,1.3149893580660719,1.0009387706903292,0.002980325100800073,-0.07970299844475524
ridge,A,plant-pollinator-mpl-062,email-Enron,1.80346655331272,1.0225276482902557,0.02803806604938737,0.42327624682120407
ridge,AB,plant-pollinator-mpl-062,email-Enron,1.80346655331272,1.2229290090293186,0.277458978360922,0.5873611595661301
ridge,ABC,plant-pollinator-mpl-062,email-Enron,1.80346655331272,1.1858668309759515,0.23133113657266274,0.5584557525271845
gbt,ABC,plant-pollinator-mpl-062,email-Enron,1.80346655331272,1.0916641827513733,0.11408587249019735,0.04817927030677624
ridge,A,plant-pollinator-mpl-062,email-Eu,1.6725121109900603,1.501333748019588,0.7454642672256616,0.8368392944152151
ridge,AB,plant-pollinator-mpl-062,email-Eu,1.6725121109900603,1.7530093670639466,1.119696366442204,0.8612325507346981
ridge,ABC,plant-pollinator-mpl-062,email-Eu,1.6725121109900603,1.6629167018481685,0.985731990569262,0.8545565408440727
gbt,ABC,plant-pollinator-mpl-062,email-Eu,1.6725121109900603,1.7061161258949107,1.049967895530356,0.8306218667860774
ridge,A,plant-pollinator-mpl-062,NDC-classes,4.08325149712881,1.697195408531421,0.22612343144263913,0.6825756583449762
ridge,AB,plant-pollinator-mpl-062,NDC-classes,4.08325149712881,2.036119697488145,0.3360477400085597,0.7320060157612439
ridge,ABC,plant-pollinator-mpl-062,NDC-classes,4.08325149712881,1.8196725397972209,0.26584679860222804,0.6870939805513955
gbt,ABC,plant-pollinator-mpl-062,NDC-classes,4.08325149712881,1.1733642991884312,0.05622775156352694,0.4041215349581702
ridge,A,plant-pollinator-mpl-062,NDC-substances,1.9382074303228396,1.8541702202335653,0.9104278996592929,0.9059916495029188
ridge,AB,plant-pollinator-mpl-062,NDC-substances,1.9382074303228396,2.0436905161485783,1.1124304523888089,0.914721937700452
